,loss,auc_3,val_loss,val_auc_3,lr
0,0.5673788785934448,0.7175960540771484,1.1690608263015747,0.830043613910675,0.0010000000474974513
1,0.507485032081604,0.780188262462616,0.5292825102806091,0.8678946495056152,0.0010000000474974513
2,0.48433011770248413,0.7991049289703369,0.7260231375694275,0.8771583437919617,0.0010000000474974513
3,0.48124179244041443,0.808708906173706,0.5157033801078796,0.8711878657341003,0.0010000000474974513
4,0.46353545784950256,0.8268733620643616,0.5547218918800354,0.8841384649276733,0.0010000000474974513
5,0.4468250274658203,0.8333256244659424,0.6418642997741699,0.8839598894119263,0.0010000000474974513
6,0.4597865045070648,0.8302119970321655,0.4883485436439514,0.8737637996673584,0.0010000000474974513
7,0.43265795707702637,0.8471019268035889,0.44063296914100647,0.8756052851676941,0.0010000000474974513
8,0.44383329153060913,0.8433960676193237,0.641577959060669,0.8727544546127319,0.0010000000474974513
9,0.4204907715320587,0.8633015751838684,0.4057570695877075,0.8735542297363281,0.0010000000474974513
10,0.41261592507362366,0.8703803420066833,0.41531601548194885,0.8737167119979858,0.0010000000474974513
11,0.4124198853969574,0.8674712777137756,0.4633922576904297,0.8704774379730225,0.0010000000474974513
12,0.42128986120224,0.8660117983818054,0.6585044264793396,0.8579604625701904,0.0010000000474974513
13,0.3644157648086548,0.8956290483474731,0.4481959044933319,0.8827356696128845,0.00020000000949949026
14,0.3332253098487854,0.9203131198883057,0.4486953616142273,0.8831974267959595,0.00020000000949949026
15,0.33299320936203003,0.916608452796936,0.4316110610961914,0.878633439540863,0.00020000000949949026
16,0.3032926917076111,0.9312666058540344,0.44502705335617065,0.8813137412071228,4.0000002627493814e-05
17,0.3182066082954407,0.9238657355308533,0.45682457089424133,0.8797075748443604,4.0000002627493814e-05
18,0.3069363832473755,0.9322364330291748,0.4672163426876068,0.8776112198829651,4.0000002627493814e-05
19,0.3031463325023651,0.9343408346176147,0.4667690396308899,0.8783910870552063,8.000000889296643e-06
