,loss,auc_2,val_loss,val_auc_2,lr
0,0.5602023005485535,0.7202592492103577,1.2679136991500854,0.7333353161811829,0.0010000000474974513
1,0.5066177248954773,0.7784565091133118,0.4517117142677307,0.8447983860969543,0.0010000000474974513
2,0.46638619899749756,0.8088588714599609,0.4662751257419586,0.8598325252532959,0.0010000000474974513
3,0.4643615484237671,0.8232126235961914,1.0382150411605835,0.7971803545951843,0.0010000000474974513
4,0.4718756079673767,0.8168936371803284,0.5066211223602295,0.8504468202590942,0.0010000000474974513
5,0.4560719430446625,0.8309699892997742,0.509555995464325,0.8670347332954407,0.00020000000949949026
6,0.42097872495651245,0.8564999103546143,0.4622294008731842,0.871936559677124,0.00020000000949949026
7,0.4135993719100952,0.8636809587478638,0.4288216829299927,0.873710036277771,0.00020000000949949026
8,0.4129747748374939,0.8721311688423157,0.4245355725288391,0.8736977577209473,0.00020000000949949026
9,0.3941424787044525,0.8784114122390747,0.4180713891983032,0.8772215843200684,0.00020000000949949026
10,0.3881683647632599,0.8819564580917358,0.4404113292694092,0.8740999102592468,0.00020000000949949026
11,0.37137821316719055,0.8918113112449646,0.4449143707752228,0.8703328967094421,0.00020000000949949026
12,0.3726901113986969,0.8962371945381165,0.5267722606658936,0.8750365972518921,0.00020000000949949026
13,0.354585200548172,0.9071382284164429,0.4700734317302704,0.8745955228805542,4.0000002627493814e-05
14,0.34434637427330017,0.9121359586715698,0.4798898994922638,0.8752889633178711,4.0000002627493814e-05
15,0.34239497780799866,0.9128493070602417,0.48934298753738403,0.8744054436683655,4.0000002627493814e-05
16,0.3323633670806885,0.9203281402587891,0.497347354888916,0.8741528391838074,8.000000889296643e-06
17,0.3266366124153137,0.921650230884552,0.5018346905708313,0.8724898099899292,8.000000889296643e-06
18,0.32894590497016907,0.9168131351470947,0.5052192807197571,0.8708938956260681,8.000000889296643e-06
19,0.3277377486228943,0.9240193963050842,0.5072005987167358,0.87022864818573,1.6000001323845936e-06
