,loss,auc_1,val_loss,val_auc_1,lr
0,0.5131844878196716,0.7848342657089233,0.5121074318885803,0.8219287991523743,0.0010000000474974513
1,0.45593345165252686,0.8358086943626404,0.4975925087928772,0.8397865891456604,0.0010000000474974513
2,0.4210028648376465,0.8637720942497253,0.4969860911369324,0.859462559223175,0.0010000000474974513
3,0.3864684998989105,0.8871585726737976,0.5827476382255554,0.8279869556427002,0.0010000000474974513
4,0.36680543422698975,0.8992801904678345,0.5094818472862244,0.8335043787956238,0.0010000000474974513
5,0.309078574180603,0.9303542375564575,0.5923671126365662,0.8513789176940918,0.0010000000474974513
6,0.26050183176994324,0.951699435710907,0.5317514538764954,0.8533859848976135,0.00010000000474974513
7,0.20604178309440613,0.9705255031585693,0.5710042119026184,0.8457937836647034,0.00010000000474974513
8,0.1677735596895218,0.9810314178466797,0.6266326904296875,0.8426517248153687,0.00010000000474974513
9,0.1446404606103897,0.9865868091583252,0.6390835642814636,0.8347575664520264,1.0000000656873453e-05
10,0.14398902654647827,0.986044704914093,0.6429039835929871,0.8331900238990784,1.0000000656873453e-05
11,0.14955846965312958,0.9848837852478027,0.6532401442527771,0.8320218324661255,1.0000000656873453e-05
12,0.14802324771881104,0.9845030307769775,0.6531397700309753,0.8337047100067139,1.0000001111620804e-06
13,0.14173753559589386,0.9863104224205017,0.6470714211463928,0.8335880637168884,1.0000001111620804e-06
14,0.1427970826625824,0.9856836795806885,0.6432086825370789,0.8341845870018005,1.0000001111620804e-06
15,0.15167121589183807,0.9836872816085815,0.6517723798751831,0.8330010771751404,9.999999974752427e-07
16,0.13994020223617554,0.9867388010025024,0.6536132097244263,0.831842303276062,9.999999974752427e-07
17,0.1411752998828888,0.9865018725395203,0.6432336568832397,0.836880087852478,9.999999974752427e-07
18,0.14197172224521637,0.9860890507698059,0.6514910459518433,0.8317211270332336,9.999999974752427e-07
19,0.1466710865497589,0.9852549433708191,0.6611590385437012,0.8305490016937256,9.999999974752427e-07
