,loss,auc,val_loss,val_auc,lr
0,0.5485162138938904,0.7590201497077942,1.26226806640625,0.752097487449646,0.0010000000474974513
1,0.49866750836372375,0.8008356094360352,0.9480763673782349,0.8322808742523193,0.0010000000474974513
2,0.4514107406139374,0.8428073525428772,0.9928008317947388,0.8064762353897095,0.0010000000474974513
3,0.4394206702709198,0.8536330461502075,0.5492648482322693,0.8144585490226746,0.0010000000474974513
4,0.4070380628108978,0.8762139081954956,0.6071894764900208,0.8243378400802612,0.0010000000474974513
5,0.4019582271575928,0.8772984147071838,0.468265563249588,0.8299939036369324,0.0010000000474974513
6,0.388031005859375,0.8885668516159058,0.45601460337638855,0.8478037714958191,0.0010000000474974513
7,0.36832377314567566,0.8993264436721802,0.5657514929771423,0.8341271281242371,0.0010000000474974513
8,0.34559211134910583,0.9111130237579346,0.573887050151825,0.8394777774810791,0.0010000000474974513
9,0.3472515046596527,0.913155734539032,0.5024085640907288,0.8266258835792542,0.0010000000474974513
10,0.29241159558296204,0.93825763463974,0.5020135045051575,0.8522632718086243,0.00010000000474974513
11,0.2704112231731415,0.9472169876098633,0.4870188236236572,0.860948383808136,0.00010000000474974513
12,0.2447400987148285,0.9570364356040955,0.48977911472320557,0.865073025226593,0.00010000000474974513
13,0.22596611082553864,0.9634626507759094,0.4781043529510498,0.8684857487678528,1.0000000656873453e-05
14,0.2296018898487091,0.9624016284942627,0.4721870422363281,0.8706039190292358,1.0000000656873453e-05
15,0.22216804325580597,0.9646300077438354,0.4718579053878784,0.8711280822753906,1.0000000656873453e-05
16,0.22235046327114105,0.964174211025238,0.470895379781723,0.8720521926879883,1.0000001111620804e-06
17,0.21683411300182343,0.9658480882644653,0.4704696536064148,0.8720967769622803,1.0000001111620804e-06
18,0.22859182953834534,0.9623618721961975,0.4730730354785919,0.8726509213447571,1.0000001111620804e-06
19,0.22323665022850037,0.9635512232780457,0.4779359996318817,0.8720941543579102,9.999999974752427e-07
