,loss,auc_4,val_loss,val_auc_4,lr
0,0.5521758198738098,0.7520797848701477,1.5643980503082275,0.806305468082428,0.0010000000474974513
1,0.49051350355148315,0.8079879879951477,0.8795637488365173,0.8317615985870361,0.0010000000474974513
2,0.44912129640579224,0.8415758013725281,0.7550112009048462,0.827763557434082,0.0010000000474974513
3,0.43583306670188904,0.8508135080337524,0.5092843174934387,0.8447167873382568,0.0010000000474974513
4,0.4145808517932892,0.869097113609314,0.5431477427482605,0.8375429511070251,0.0010000000474974513
5,0.40880075097084045,0.8720560669898987,0.5381416082382202,0.854544997215271,0.0010000000474974513
6,0.397859662771225,0.8808905482292175,0.45296403765678406,0.8528057932853699,0.0010000000474974513
7,0.38468894362449646,0.8881198763847351,0.4503619968891144,0.861664891242981,0.0010000000474974513
8,0.35543307662010193,0.905241072177887,0.4727979004383087,0.8595873117446899,0.0010000000474974513
9,0.3524003326892853,0.9073530435562134,0.43061283230781555,0.8722377419471741,0.0010000000474974513
10,0.3311977684497833,0.9187283515930176,0.457662969827652,0.8674253821372986,0.0010000000474974513
11,0.32510218024253845,0.9226709604263306,0.6073052883148193,0.8679489493370056,0.0010000000474974513
12,0.2883065342903137,0.9390830397605896,0.529732882976532,0.8522306680679321,0.0010000000474974513
13,0.25682157278060913,0.9526532292366028,0.5000175833702087,0.865462064743042,0.00010000000474974513
14,0.22143027186393738,0.9635334610939026,0.4833044707775116,0.8669016361236572,0.00010000000474974513
15,0.2025614231824875,0.9694474339485168,0.49432510137557983,0.8674129843711853,0.00010000000474974513
16,0.19224634766578674,0.9734422564506531,0.49008405208587646,0.8671330809593201,1.0000000656873453e-05
17,0.19057652354240417,0.9729956388473511,0.49054813385009766,0.8680463433265686,1.0000000656873453e-05
18,0.18870671093463898,0.9735785722732544,0.49424120783805847,0.8684168457984924,1.0000000656873453e-05
19,0.17784954607486725,0.9767892956733704,0.49797648191452026,0.8687203526496887,1.0000001111620804e-06
