,loss,auc_4,val_loss,val_auc_4,lr
0,0.5686264634132385,0.793434739112854,0.5034079551696777,0.8788307905197144,0.0010000000474974513
1,0.525763988494873,0.8265312910079956,0.46094581484794617,0.8750506043434143,0.0010000000474974513
2,0.5025547742843628,0.8408960700035095,0.41591769456863403,0.8901540040969849,0.0010000000474974513
3,0.5121056437492371,0.8335025906562805,0.43879687786102295,0.8798680901527405,0.0010000000474974513
4,0.508114755153656,0.8371486663818359,0.45811179280281067,0.8763204216957092,0.0010000000474974513
5,0.4925057888031006,0.8471070528030396,0.4489881098270416,0.8802517056465149,0.0010000000474974513
6,0.48193293809890747,0.8569750189781189,0.3904344141483307,0.904219388961792,0.00010000000474974513
7,0.45269519090652466,0.8754125237464905,0.3898906111717224,0.9043939709663391,0.00010000000474974513
8,0.4356074035167694,0.8850525617599487,0.3816494941711426,0.9086335301399231,0.00010000000474974513
9,0.4440303146839142,0.8823468685150146,0.3913881778717041,0.9051228761672974,0.00010000000474974513
10,0.41694220900535583,0.8928525447845459,0.3959680497646332,0.90033358335495,0.00010000000474974513
11,0.41807687282562256,0.8955106735229492,0.394860178232193,0.902860164642334,0.00010000000474974513
12,0.3915272653102875,0.90668785572052,0.39702731370925903,0.9026398062705994,1.0000000656873453e-05
13,0.40170368552207947,0.9032440781593323,0.3936999440193176,0.9044044613838196,1.0000000656873453e-05
14,0.3878200352191925,0.909183144569397,0.3937157690525055,0.9044701457023621,1.0000000656873453e-05
15,0.39074525237083435,0.909920334815979,0.3919863700866699,0.9054221510887146,1.0000001111620804e-06
16,0.38906463980674744,0.9119042754173279,0.393694132566452,0.9053420424461365,1.0000001111620804e-06
17,0.3985457718372345,0.9069523215293884,0.39318427443504333,0.9052640795707703,1.0000001111620804e-06
18,0.38677239418029785,0.9111810922622681,0.39270615577697754,0.904762864112854,9.999999974752427e-07
19,0.39404383301734924,0.9085413217544556,0.3943217694759369,0.9043741226196289,9.999999974752427e-07
