,loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr
0,1.0644477605819702,0.5825320482254028,0.6772753596305847,0.9730307459831238,0.6195737719535828,0.7534275054931641,0.0010000000474974513
1,0.9906187653541565,0.6151843070983887,0.7291688323020935,0.947763204574585,0.6329913139343262,0.7633765935897827,0.0010000000474974513
2,0.9301571846008301,0.6418269276618958,0.7652311325073242,0.9164263010025024,0.6432517766952515,0.7747284770011902,0.0010000000474974513
3,0.9247130751609802,0.6378205418586731,0.7735655307769775,0.9433555006980896,0.6456195712089539,0.7805430293083191,0.0010000000474974513
4,0.8917919993400574,0.6462339758872986,0.789670467376709,0.8934831619262695,0.6519336700439453,0.7901458740234375,0.0010000000474974513
5,0.8999970555305481,0.6452323794364929,0.7878115773200989,0.8884018659591675,0.6558800339698792,0.7969354391098022,0.0010000000474974513
6,0.8596903681755066,0.6646634936332703,0.8050425052642822,1.019631028175354,0.6266771554946899,0.7872306108474731,0.0010000000474974513
7,0.853897213935852,0.6672676205635071,0.8077877163887024,0.9145839214324951,0.6606156229972839,0.7800155282020569,0.0010000000474974513
8,0.836758553981781,0.6714743971824646,0.8237795233726501,0.9511186480522156,0.6353591084480286,0.7728475332260132,0.0010000000474974513
9,0.8006691932678223,0.684495210647583,0.8346506953239441,0.8797288537025452,0.6771901845932007,0.8006703853607178,0.00010000000474974513
10,0.7540811896324158,0.7093349695205688,0.8585569262504578,0.8976685404777527,0.6740331053733826,0.8017130494117737,0.00010000000474974513
11,0.749046802520752,0.7065304517745972,0.8592531681060791,0.9095563888549805,0.6598263382911682,0.7955588698387146,0.00010000000474974513
12,0.7203044295310974,0.7177484035491943,0.8722127079963684,0.9247742295265198,0.6598263382911682,0.7978099584579468,0.00010000000474974513
13,0.7123548984527588,0.7197515964508057,0.8778533935546875,0.9167918562889099,0.663772702217102,0.7975454926490784,1.0000000656873453e-05
14,0.722230076789856,0.7143429517745972,0.8724187612533569,0.9162822961807251,0.6629834175109863,0.79738450050354,1.0000000656873453e-05
