,loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr
0,1.0720781087875366,0.5853365659713745,0.6628814339637756,1.041008472442627,0.6250986456871033,0.7630586624145508,0.0010000000474974513
1,0.9709327220916748,0.6264022588729858,0.7415444850921631,1.0319786071777344,0.6195737719535828,0.75534588098526,0.0010000000474974513
2,0.9401785135269165,0.6402243375778198,0.7536452412605286,0.9198734760284424,0.6337805390357971,0.7811505794525146,0.0010000000474974513
3,0.9202743172645569,0.6422275900840759,0.7728720307350159,0.9134745597839355,0.6385161876678467,0.7948444485664368,0.0010000000474974513
4,0.8868700861930847,0.6550480723381042,0.7868043780326843,0.9548045992851257,0.6306235194206238,0.7907682061195374,0.0010000000474974513
5,0.8799884915351868,0.6594551205635071,0.7945690155029297,0.9845711588859558,0.6101025938987732,0.7814462780952454,0.0010000000474974513
6,0.8821229338645935,0.6518429517745972,0.7961869239807129,0.9235449433326721,0.6432517766952515,0.7934890389442444,0.0010000000474974513
7,0.8122865557670593,0.6834936141967773,0.8293807506561279,0.8751178979873657,0.6558800339698792,0.8072622418403625,0.00010000000474974513
8,0.7942037582397461,0.6850961446762085,0.8399128317832947,0.8795647621154785,0.6566692590713501,0.8107229471206665,0.00010000000474974513
9,0.7733632326126099,0.6973156929016113,0.8464647531509399,0.8939228057861328,0.6471980810165405,0.8099682331085205,0.00010000000474974513
10,0.7675977349281311,0.6991186141967773,0.8527085185050964,0.9069202542304993,0.6471980810165405,0.8060416579246521,0.00010000000474974513
11,0.7507808208465576,0.7087339758872986,0.8533377051353455,0.8925220966339111,0.6566692590713501,0.808208703994751,1.0000000656873453e-05
12,0.7475643754005432,0.7103365659713745,0.8592164516448975,0.8889813423156738,0.6511444449424744,0.8085378408432007,1.0000000656873453e-05
13,0.7625376582145691,0.7019230723381042,0.8528858423233032,0.8896772265434265,0.6503551602363586,0.8087529540061951,1.0000000656873453e-05
14,0.7495021820068359,0.7027243971824646,0.8577476739883423,0.8866084218025208,0.648776650428772,0.8101640343666077,1.0000001111620804e-06
