,loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr
0,1.0782444477081299,0.5741186141967773,0.6706541776657104,1.0418577194213867,0.5876777172088623,0.7371240258216858,0.0010000000474974513
1,0.975729763507843,0.6247996687889099,0.7352373003959656,0.9315950274467468,0.6334913372993469,0.7713718414306641,0.0010000000474974513
2,0.9300594925880432,0.6396234035491943,0.7637068629264832,0.9589101672172546,0.6374407410621643,0.7639139890670776,0.0010000000474974513
3,0.9232764840126038,0.6402243375778198,0.7697947025299072,0.955534815788269,0.6413902044296265,0.7705642580986023,0.0010000000474974513
4,0.9002159237861633,0.6476362347602844,0.7835211157798767,0.9249922633171082,0.6469194293022156,0.7918053865432739,0.0010000000474974513
5,0.872685968875885,0.6602564454078674,0.798390805721283,0.9804700016975403,0.6311216354370117,0.7730867266654968,0.0010000000474974513
6,0.8820109367370605,0.6584535241127014,0.7915121912956238,0.9376951456069946,0.6342812180519104,0.7745918035507202,0.0010000000474974513
7,0.849390983581543,0.6672676205635071,0.8095752000808716,0.9418728351593018,0.6524486541748047,0.7893224954605103,0.0010000000474974513
8,0.8077248334884644,0.6784855723381042,0.8325405120849609,0.8886783719062805,0.6516587734222412,0.7995039820671082,0.00010000000474974513
9,0.7840985059738159,0.6951121687889099,0.842671811580658,0.9014012217521667,0.6516587734222412,0.7980749011039734,0.00010000000474974513
10,0.7506543397903442,0.7059295177459717,0.8550218343734741,0.9118088483810425,0.6595576405525208,0.7994756698608398,0.00010000000474974513
11,0.7489604949951172,0.7097355723381042,0.8589813709259033,0.9085073471069336,0.6587677597999573,0.8037457466125488,0.00010000000474974513
12,0.733802080154419,0.7149439454078674,0.8635944128036499,0.9050716161727905,0.660347580909729,0.8037583827972412,1.0000000656873453e-05
13,0.7522782683372498,0.7033253312110901,0.8594457507133484,0.9036102890968323,0.6563981175422668,0.8036907315254211,1.0000000656873453e-05
14,0.7400725483894348,0.7179487347602844,0.8601941466331482,0.9071251153945923,0.6642969846725464,0.802395761013031,1.0000000656873453e-05
