,loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr
0,1.1708439588546753,0.5578926205635071,0.6419152021408081,1.0028531551361084,0.6322020292282104,0.7254310846328735,0.0010000000474974513
1,1.0100449323654175,0.6071714758872986,0.7163876891136169,0.9606652855873108,0.637726902961731,0.7554879188537598,0.0010000000474974513
2,0.9708799719810486,0.6213942170143127,0.7340534329414368,0.9237650632858276,0.6511444449424744,0.7700893878936768,0.0010000000474974513
3,0.9626438617706299,0.6229968070983887,0.7475280165672302,0.9055198431015015,0.6543014645576477,0.7801059484481812,0.0010000000474974513
4,0.9312852621078491,0.6468349695205688,0.7570855617523193,0.9079488515853882,0.6519336700439453,0.7800277471542358,0.0010000000474974513
5,0.9360511898994446,0.6440304517745972,0.7662128806114197,0.8774728775024414,0.6629834175109863,0.7861011028289795,0.0010000000474974513
6,0.9142207503318787,0.6450320482254028,0.7732334136962891,0.8929818868637085,0.6598263382911682,0.7836392521858215,0.0010000000474974513
7,0.9219659566879272,0.6382211446762085,0.7682998180389404,0.905698299407959,0.6550907492637634,0.7778379917144775,0.0010000000474974513
8,0.8948311805725098,0.6484375,0.7879775166511536,0.9047601819038391,0.6495658755302429,0.7826860547065735,0.0010000000474974513
9,0.8474416732788086,0.6690705418586731,0.8136084079742432,0.8486840724945068,0.6827150583267212,0.80893874168396,0.00010000000474974513
10,0.8150197863578796,0.6806890964508057,0.8286147713661194,0.8519686460494995,0.6803472638130188,0.8085405826568604,0.00010000000474974513
11,0.8125137686729431,0.6808894276618958,0.8261657953262329,0.8488262295722961,0.6779794692993164,0.8099734783172607,0.00010000000474974513
12,0.7876564264297485,0.6909054517745972,0.8371434807777405,0.8626723289489746,0.6795579791069031,0.8068960905075073,0.00010000000474974513
13,0.7851343154907227,0.6927083134651184,0.8399145603179932,0.8569015860557556,0.6748223900794983,0.8076743483543396,1.0000000656873453e-05
14,0.7890021204948425,0.6953125,0.8386932015419006,0.8572831153869629,0.6819257736206055,0.8084239959716797,1.0000000656873453e-05
