,loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr
0,1.1735659837722778,0.551682710647583,0.6296545267105103,1.538352370262146,0.5524861812591553,0.6965703964233398,0.0010000000474974513
1,1.005549669265747,0.6107772588729858,0.7150005102157593,0.9847268462181091,0.6274664402008057,0.7585713863372803,0.0010000000474974513
2,0.9680755138397217,0.6324118375778198,0.730783224105835,0.9268830418586731,0.6282557249069214,0.7817639112472534,0.0010000000474974513
3,0.9616308808326721,0.6306089758872986,0.739991307258606,0.9365394115447998,0.6345698237419128,0.763837456703186,0.0010000000474974513
4,0.9296639561653137,0.6458333134651184,0.7591044902801514,0.9665678143501282,0.6345698237419128,0.7875468730926514,0.0010000000474974513
5,0.9142271280288696,0.6470352411270142,0.7723127007484436,0.9202361106872559,0.6337805390357971,0.7899646162986755,0.0010000000474974513
6,0.9370214343070984,0.6366186141967773,0.7633559703826904,0.8896675109863281,0.6432517766952515,0.795978844165802,0.0010000000474974513
7,0.8992541432380676,0.6534455418586731,0.7782439589500427,0.973072350025177,0.5911601781845093,0.7746231555938721,0.0010000000474974513
8,0.8975070118904114,0.6504406929016113,0.7833534479141235,0.9551038146018982,0.648776650428772,0.7850587964057922,0.0010000000474974513
9,0.8989458680152893,0.6468349695205688,0.7852745652198792,0.9263185262680054,0.6156274676322937,0.7908111810684204,0.0010000000474974513
10,0.8402743339538574,0.6754807829856873,0.8146470189094543,0.8668210506439209,0.6598263382911682,0.8097041845321655,0.00010000000474974513
11,0.8084211945533752,0.6899038553237915,0.8248122334480286,0.8749773502349854,0.663772702217102,0.8125042915344238,0.00010000000474974513
12,0.7924560904502869,0.6931089758872986,0.8363193869590759,0.8626171350479126,0.663772702217102,0.8170803785324097,0.00010000000474974513
13,0.7933575510978699,0.6872996687889099,0.8349660038948059,0.8736876249313354,0.6708760857582092,0.8099467158317566,0.00010000000474974513
14,0.7766042947769165,0.6969150900840759,0.8402196168899536,0.8725937604904175,0.6716653108596802,0.8122644424438477,0.00010000000474974513
