,loss,auc_3,val_loss,val_auc_3,lr
0,0.5459677577018738,0.7688528299331665,0.48371440172195435,0.8158915042877197,0.0010000000474974513
1,0.4484784007072449,0.8378124237060547,0.5017102360725403,0.8386821746826172,0.0010000000474974513
2,0.45118778944015503,0.8384397029876709,0.4779514670372009,0.8469812870025635,0.0010000000474974513
3,0.4383458197116852,0.8479906320571899,0.6360624432563782,0.7800039052963257,0.0010000000474974513
4,0.4263124465942383,0.8552316427230835,0.4043846130371094,0.8667682409286499,0.0010000000474974513
5,0.39913058280944824,0.8764790296554565,0.43199682235717773,0.8765319585800171,0.0010000000474974513
6,0.38177305459976196,0.8876442313194275,0.3995096981525421,0.877048671245575,0.0010000000474974513
7,0.35385769605636597,0.9056695103645325,0.43189525604248047,0.8812291622161865,0.0010000000474974513
8,0.3470015525817871,0.9096344113349915,0.5823144316673279,0.8747226595878601,0.0010000000474974513
9,0.33267563581466675,0.9163163304328918,0.43750235438346863,0.8755501508712769,0.0010000000474974513
10,0.27602481842041016,0.9456208348274231,0.40514975786209106,0.8808727264404297,0.00010000000474974513
11,0.22648921608924866,0.9627033472061157,0.42847684025764465,0.8769804835319519,0.00010000000474974513
12,0.17021183669567108,0.9792543649673462,0.4710911214351654,0.8722409009933472,0.00010000000474974513
13,0.15453049540519714,0.9816609621047974,0.4750586450099945,0.8727595210075378,1.0000000656873453e-05
14,0.13781675696372986,0.9855270981788635,0.4804821312427521,0.8712736368179321,1.0000000656873453e-05
15,0.13620419800281525,0.9854462146759033,0.4844517707824707,0.8715275526046753,1.0000000656873453e-05
16,0.13423389196395874,0.9864428639411926,0.4846455752849579,0.8707292675971985,1.0000001111620804e-06
17,0.12752224504947662,0.9883119463920593,0.4907073974609375,0.8698859810829163,1.0000001111620804e-06
18,0.12987414002418518,0.9869261980056763,0.49119722843170166,0.869875967502594,1.0000001111620804e-06
19,0.12958697974681854,0.9871745109558105,0.4869369864463806,0.868462085723877,9.999999974752427e-07
