,loss,auc_7,val_loss,val_auc_7,lr
0,0.5157763361930847,0.7869002819061279,0.4951770007610321,0.7935061454772949,0.0010000000474974513
1,0.4509871006011963,0.8432510495185852,0.45613372325897217,0.8331303596496582,0.0010000000474974513
2,0.4338456094264984,0.8576924800872803,0.5065910816192627,0.8304283022880554,0.0010000000474974513
3,0.4102943241596222,0.8733277320861816,0.6624258160591125,0.8335509896278381,0.0010000000474974513
4,0.3915596008300781,0.8866228461265564,0.47726970911026,0.8277308344841003,0.0010000000474974513
5,0.3459794223308563,0.9133606553077698,0.4449678659439087,0.8536056876182556,0.00010000000474974513
6,0.30273014307022095,0.935063898563385,0.46806254982948303,0.8472245931625366,0.00010000000474974513
7,0.29871588945388794,0.9361526966094971,0.4601368010044098,0.849550187587738,0.00010000000474974513
8,0.2863859534263611,0.9414485096931458,0.4787442088127136,0.8468919396400452,0.00010000000474974513
9,0.27503281831741333,0.9467209577560425,0.47729742527008057,0.8455155491828918,1.0000000656873453e-05
10,0.26014792919158936,0.9527285695075989,0.4726283550262451,0.8489646911621094,1.0000000656873453e-05
11,0.26184582710266113,0.951452374458313,0.47561144828796387,0.8495603203773499,1.0000000656873453e-05
12,0.2648918628692627,0.950427234172821,0.47542983293533325,0.8492448925971985,1.0000001111620804e-06
13,0.2706139385700226,0.9484506845474243,0.47873878479003906,0.8482714295387268,1.0000001111620804e-06
14,0.25786828994750977,0.9535418152809143,0.47290360927581787,0.8492274880409241,1.0000001111620804e-06
15,0.2655468285083771,0.9496915340423584,0.4746708273887634,0.8490641713142395,9.999999974752427e-07
16,0.25730207562446594,0.953559160232544,0.4756806194782257,0.8482117652893066,9.999999974752427e-07
17,0.2670479416847229,0.9494346976280212,0.47985175251960754,0.8468876481056213,9.999999974752427e-07
18,0.2696322798728943,0.9483129978179932,0.47718819975852966,0.8483763933181763,9.999999974752427e-07
19,0.26451751589775085,0.9505571722984314,0.47580212354660034,0.8489721417427063,9.999999974752427e-07
